Time,Temperature,Stress,Creep Strain
0.334421296,338.7,10.31903,9.96E-04
0.341377315,338.7,10.30604,1.01E-03
0.348333333,338.7,10.30777,9.94E-04
0.355277778,338.7,10.30773,1.00E-03
0.362233796,338.7,10.32156,1.01E-03
0.369189815,338.7,10.32181,1.01E-03
0.376134259,338.7,10.32038,1.01E-03
0.383090278,338.7,10.3155,1.01E-03
0.390034722,338.7,10.31243,1.03E-03
0.396990741,338.7,10.30472,1.02E-03
0.403935185,338.7,10.30505,1.01E-03
0.41087963,338.7,10.32821,1.03E-03
0.417847222,338.7,10.32556,1.02E-03
0.424791667,338.7,10.32216,1.03E-03
0.431736111,338.7,10.31833,1.02E-03
0.438680556,338.7,10.32061,1.04E-03
0.445636574,338.7,10.31956,1.04E-03
0.452581019,338.7,10.32054,1.03E-03
0.459537037,338.7,10.31114,1.04E-03
0.466493056,338.7,10.30915,1.04E-03
0.4734375,338.7,10.30567,1.06E-03
0.480381944,338.7,10.3042,1.04E-03
0.487372685,338.7,10.30211,1.04E-03
0.49431713,338.7,10.32531,1.06E-03
0.501273148,338.7,10.32318,1.05E-03
0.508217593,338.7,10.31226,1.06E-03
0.515173611,338.7,10.32085,1.06E-03
0.522118056,338.7,10.31996,1.06E-03
0.529074074,338.7,10.3199,1.07E-03
0.536030093,338.7,10.31338,1.05E-03
0.542986111,338.7,10.31392,1.06E-03
0.549930556,338.7,10.31402,1.06E-03
0.556875,338.7,10.31207,1.08E-03
0.563842593,338.7,10.30641,1.07E-03
0.570787037,338.7,10.30842,1.07E-03
0.577743056,338.7,10.3071,1.08E-03
0.584699074,338.7,10.31121,1.07E-03
0.591643519,338.7,10.31323,1.08E-03
0.598587963,338.7,10.31817,1.07E-03
0.605555556,338.7,10.31806,1.09E-03
0.6125,338.7,10.31383,1.09E-03
0.619444444,338.7,10.31528,1.08E-03
0.627789352,338.7,10.3086,1.09E-03
0.634247685,338.7,10.31624,1.08E-03
0.641203704,338.7,10.30301,1.10E-03
0.648148148,338.7,10.30796,1.09E-03
0.655104167,338.7,10.30537,1.09E-03
0.662071759,338.7,10.32495,1.10E-03
0.668888889,338.7,10.32543,1.09E-03
0.675185185,338.7,10.31613,1.10E-03
0.682071759,338.7,10.31866,1.09E-03
0.68900463,338.7,10.3194,1.11E-03
0.695960648,338.7,10.32359,1.11E-03
0.702928241,338.7,10.31282,1.10E-03
0.709884259,338.7,10.31683,1.11E-03
0.716828704,338.7,10.31179,1.11E-03
0.723796296,338.7,10.31226,1.12E-03
0.730740741,338.7,10.30952,1.11E-03
0.737708333,338.7,10.30667,1.11E-03
0.744675926,338.7,10.32636,1.12E-03
0.75162037,338.7,10.32374,1.11E-03
0.751631944,338.7,10.32374,1.11E-03
0.758576389,338.7,10.31723,1.13E-03
0.765543981,338.7,10.32506,1.13E-03
0.7725,338.7,10.31934,1.12E-03
0.779456019,338.7,10.32079,1.13E-03
0.786400463,338.7,10.31986,1.12E-03
0.793368056,338.7,10.31219,1.14E-03
0.800324074,338.7,10.31126,1.12E-03
0.807280093,338.7,10.31377,1.14E-03
0.814247685,338.7,10.30598,1.13E-03
0.821203704,338.7,10.30586,1.12E-03
0.828159722,338.7,10.32199,1.13E-03
0.835127315,338.7,10.32027,1.13E-03
0.842071759,338.7,10.31438,1.15E-03
0.849027778,338.7,10.31687,1.14E-03
0.855983796,338.7,10.31486,1.13E-03
0.862951389,338.7,10.31354,1.15E-03
0.869907407,338.7,10.31528,1.14E-03
0.876863426,338.7,10.30576,1.15E-03
0.883831019,338.7,10.30809,1.15E-03
0.890787037,338.7,10.3029,1.15E-03
0.897743056,338.7,10.32345,1.15E-03
0.904699074,338.7,10.31654,1.14E-03
0.911655093,338.7,10.31042,1.16E-03
0.918611111,338.7,10.31179,1.15E-03
0.925578704,338.7,10.31117,1.16E-03
0.932523148,338.7,10.31544,1.16E-03
0.939490741,338.7,10.31697,1.16E-03
0.946458333,338.7,10.30394,1.16E-03
0.953414352,338.7,10.31027,1.16E-03
0.960381944,338.7,10.32669,1.17E-03
0.960393519,338.7,10.32669,1.17E-03
0.967337963,338.7,10.32317,1.16E-03
0.974293981,338.7,10.31685,1.16E-03
0.98125,338.7,10.32517,1.17E-03
0.988217593,338.7,10.31659,1.16E-03
0.995173611,338.7,10.31414,1.17E-03
1.00212963,338.7,10.31822,1.17E-03
1.009085648,338.7,10.32064,1.17E-03
1.016041667,338.7,10.31731,1.18E-03
1.022997685,338.7,10.31445,1.17E-03
1.029953704,338.7,10.31101,1.19E-03
1.036921296,338.7,10.31157,1.17E-03
1.043877315,338.7,10.30798,1.18E-03
1.050833333,338.7,10.32481,1.18E-03
1.057777778,338.7,10.32298,1.17E-03
1.06474537,338.7,10.31154,1.19E-03
1.071701389,338.7,10.31275,1.18E-03
1.078657407,338.7,10.31645,1.20E-03
1.085625,338.7,10.31372,1.18E-03
1.092581019,338.7,10.30794,1.18E-03
1.099537037,338.7,10.31333,1.20E-03
1.099548611,338.7,10.31333,1.20E-03
1.106493056,338.7,10.30686,1.18E-03
1.113460648,338.7,10.30655,1.20E-03
1.120416667,338.7,10.30593,1.19E-03
1.127361111,338.7,10.30459,1.19E-03
1.134328704,338.7,10.3187,1.20E-03
1.141284722,338.7,10.31794,1.19E-03
1.148252315,338.7,10.31453,1.21E-03
1.155208333,338.7,10.31622,1.20E-03
1.162164352,338.7,10.31409,1.19E-03
1.16912037,338.7,10.32256,1.21E-03
1.176076389,338.7,10.31017,1.20E-03
1.183032407,338.7,10.30481,1.21E-03
1.19,338.7,10.30773,1.21E-03
1.196944444,338.7,10.31175,1.21E-03
1.203900463,338.7,10.31399,1.22E-03
1.210868056,338.7,10.30021,1.20E-03
1.2178125,338.7,10.31892,1.21E-03
1.217824074,338.7,10.31892,1.21E-03
1.224768519,338.7,10.31767,1.21E-03
1.231736111,338.7,10.31625,1.23E-03
1.23869213,338.7,10.32199,1.22E-03
1.245648148,338.7,10.31713,1.21E-03
1.252604167,338.7,10.31416,1.22E-03
1.259560185,338.7,10.31474,1.22E-03
1.266516204,338.7,10.30666,1.23E-03
1.273483796,338.7,10.30775,1.23E-03
1.280439815,338.7,10.31868,1.22E-03
1.287395833,338.7,10.31731,1.22E-03
1.294340278,338.7,10.31631,1.22E-03
1.30130787,338.7,10.32085,1.25E-03
1.308252315,338.7,10.31773,1.23E-03
1.315219907,338.7,10.31205,1.22E-03
1.322175926,338.7,10.31707,1.24E-03
1.329131944,338.7,10.31107,1.22E-03
1.336099537,338.7,10.30511,1.25E-03
1.343043981,338.7,10.30786,1.24E-03
1.35,338.7,10.30569,1.23E-03
1.356967593,338.7,10.32152,1.24E-03
1.363923611,338.7,10.31701,1.23E-03
1.37087963,338.7,10.31172,1.25E-03
1.377835648,338.7,10.31141,1.24E-03
1.384803241,338.7,10.31201,1.25E-03
1.391747685,338.7,10.31872,1.25E-03
1.398703704,338.7,10.30927,1.24E-03
1.405659722,338.7,10.30805,1.25E-03
1.412627315,338.7,10.30924,1.25E-03
1.419583333,338.7,10.30448,1.25E-03
1.426539352,338.7,10.32041,1.25E-03
1.43349537,338.7,10.31935,1.25E-03
1.440462963,338.7,10.32242,1.26E-03
1.447418981,338.7,10.31772,1.25E-03
1.454375,338.7,10.31288,1.26E-03
1.461354167,338.7,10.31598,1.25E-03
1.468298611,338.7,10.31436,1.25E-03
1.47525463,338.7,10.31296,1.26E-03
1.482210648,338.7,10.30723,1.26E-03
1.489166667,338.7,10.30877,1.28E-03
1.496122685,338.7,10.30382,1.26E-03
1.503078704,338.7,10.32111,1.26E-03
1.510034722,338.7,10.31765,1.27E-03
1.517002315,338.7,10.31668,1.26E-03
1.523958333,338.7,10.31703,1.27E-03
1.530914352,338.7,10.31373,1.27E-03
1.53787037,338.7,10.31579,1.26E-03
1.544826389,338.7,10.31701,1.27E-03
1.551793981,338.7,10.31295,1.26E-03
1.558738426,338.7,10.30599,1.27E-03
1.55875,338.7,10.30599,1.27E-03
1.56568287,338.7,10.30778,1.27E-03
1.572650463,338.7,10.30949,1.28E-03
1.579606481,338.7,10.31048,1.28E-03
1.586574074,338.7,10.32126,1.27E-03
1.593518519,338.7,10.31274,1.28E-03
1.600486111,338.7,10.31311,1.27E-03
1.60744213,338.7,10.31443,1.29E-03
1.614398148,338.7,10.3178,1.29E-03
1.621354167,338.7,10.3106,1.27E-03
1.628310185,338.7,10.3123,1.29E-03
1.628333333,338.7,10.3123,1.29E-03
1.635266204,338.7,10.30659,1.27E-03
1.642222222,338.7,10.30661,1.29E-03
1.649189815,338.7,10.32401,1.29E-03
1.656134259,338.7,10.32076,1.29E-03
1.663090278,338.7,10.32224,1.29E-03
1.670069444,338.7,10.31857,1.28E-03
1.677013889,338.7,10.31212,1.29E-03
1.683981481,338.7,10.3141,1.29E-03
1.690925926,338.7,10.3185,1.29E-03
1.697893519,338.7,10.31478,1.29E-03
1.704849537,338.7,10.31594,1.29E-03
1.711805556,338.7,10.31066,1.30E-03
1.718761574,338.7,10.30975,1.29E-03
1.718773148,338.7,10.30975,1.29E-03
1.725717593,338.7,10.30906,1.31E-03
1.732673611,338.7,10.31296,1.31E-03
1.739641204,338.7,10.30255,1.29E-03
1.746597222,338.7,10.32452,1.31E-03
1.753553241,338.7,10.31588,1.30E-03
1.760520833,338.7,10.31479,1.32E-03
1.767465278,338.7,10.32512,1.31E-03
1.77443287,338.7,10.31422,1.30E-03
1.781377315,338.7,10.31981,1.32E-03
1.788344907,338.7,10.31362,1.30E-03
1.795289352,338.7,10.30763,1.31E-03
1.802256944,338.7,10.30329,1.31E-03
1.809212963,338.7,10.30672,1.31E-03
1.816168981,338.7,10.30723,1.32E-03
1.823136574,338.7,10.32083,1.30E-03
1.830092593,338.7,10.31603,1.32E-03
1.837060185,338.7,10.31443,1.31E-03
1.84400463,338.7,10.31729,1.33E-03
1.850960648,338.7,10.32164,1.32E-03
1.857928241,338.7,10.31641,1.31E-03
1.864884259,338.7,10.31129,1.33E-03
1.871851852,338.7,10.30736,1.31E-03
1.87880787,338.7,10.30686,1.33E-03
1.885752315,338.7,10.30648,1.32E-03
1.892719907,338.7,10.30433,1.32E-03
1.899675926,338.7,10.32266,1.33E-03
1.906631944,338.7,10.31922,1.32E-03
1.913587963,338.7,10.30525,1.33E-03
1.920555556,338.7,10.30625,1.33E-03
1.9275,338.7,10.30656,1.33E-03
1.934467593,338.7,10.30859,1.33E-03
1.941423611,338.7,10.30158,1.33E-03
1.94837963,338.7,10.31799,1.34E-03
1.955347222,338.7,10.31424,1.32E-03
1.962291667,338.7,10.31275,1.35E-03
1.969247685,338.7,10.31643,1.34E-03
1.976215278,338.7,10.31011,1.33E-03
1.983171296,338.7,10.31181,1.34E-03
1.990127315,338.7,10.30644,1.33E-03
1.997094907,338.7,10.30538,1.35E-03
2.004050926,338.7,10.31382,1.35E-03
2.011006944,338.7,10.30807,1.34E-03
2.017974537,338.7,10.31644,1.34E-03
2.024918981,338.7,10.32503,1.34E-03
2.031886574,338.7,10.31482,1.35E-03
2.038854167,338.7,10.3212,1.35E-03
2.045810185,338.7,10.31328,1.33E-03
2.052766204,338.7,10.31872,1.35E-03
2.059722222,338.7,10.31428,1.34E-03
2.066678241,338.7,10.31541,1.37E-03
2.073634259,338.7,10.31263,1.35E-03
2.080601852,338.7,10.31014,1.35E-03
2.08755787,338.7,10.30976,1.35E-03
2.094525463,338.7,10.30532,1.34E-03
2.10068287,338.7,10.31518,1.36E-03
2.100775463,338.7,10.3151,1.36E-03
2.107719907,338.7,10.31814,1.35E-03
2.114675926,338.7,10.31985,1.36E-03
2.12162037,338.7,10.31992,1.36E-03
2.121631944,338.7,10.31992,1.36E-03
2.128576389,338.7,10.32078,1.35E-03
2.135532407,338.7,10.31562,1.37E-03
2.142476852,338.7,10.31193,1.35E-03
2.149421296,338.7,10.30794,1.37E-03
2.156377315,338.7,10.31352,1.37E-03
2.163333333,338.7,10.30288,1.36E-03
2.170277778,338.7,10.32124,1.37E-03
2.177222222,338.7,10.3173,1.35E-03
2.184178241,338.7,10.31759,1.37E-03
2.191134259,338.7,10.31944,1.37E-03
2.198078704,338.7,10.31405,1.36E-03
2.205046296,338.7,10.30792,1.37E-03
2.211990741,338.7,10.30841,1.36E-03
2.218935185,338.7,10.30951,1.38E-03
2.225902778,338.7,10.32437,1.37E-03
2.232847222,338.7,10.3157,1.36E-03
2.239791667,338.7,10.31891,1.38E-03
2.246747685,338.7,10.31167,1.37E-03
2.253703704,338.7,10.31463,1.37E-03
2.260648148,338.7,10.31255,1.38E-03
2.267592593,338.7,10.30694,1.37E-03
2.274560185,338.7,10.30681,1.39E-03
2.28150463,338.7,10.3064,1.38E-03
2.288449074,338.7,10.30814,1.37E-03
2.295393519,338.7,10.30712,1.38E-03
2.302349537,338.7,10.30242,1.37E-03
2.309305556,338.7,10.31612,1.38E-03
2.31625,338.7,10.31836,1.38E-03
2.323240741,338.7,10.31523,1.38E-03
2.330185185,338.7,10.31916,1.39E-03
2.33712963,338.7,10.31301,1.37E-03
2.344108796,338.7,10.31571,1.39E-03
2.351064815,338.7,10.31567,1.39E-03
3.063576389,338.7,10.31499,1.48E-03
3.068113426,338.7,10.31101,1.47E-03
3.072048611,338.7,10.31023,1.47E-03
3.078993056,338.7,10.31508,1.48E-03
3.085972222,338.7,10.30837,1.47E-03
3.092928241,338.7,10.32013,1.48E-03
3.099872685,338.7,10.32186,1.48E-03
3.106840278,338.7,10.32245,1.47E-03
3.113773148,338.7,10.32186,1.49E-03
3.120729167,338.7,10.31194,1.47E-03
3.127685185,338.7,10.31277,1.49E-03
3.13462963,338.7,10.31381,1.49E-03
3.141574074,338.7,10.30947,1.47E-03
3.162430556,338.7,10.31825,1.50E-03
3.183298611,338.7,10.31336,1.50E-03
3.204143519,338.7,10.31333,1.50E-03
3.224976852,338.7,10.31583,1.50E-03
3.245844907,338.7,10.30681,1.50E-03
3.266689815,338.7,10.31138,1.51E-03
3.287511574,338.7,10.31485,1.52E-03
3.308368056,338.7,10.31895,1.51E-03
3.329201389,338.7,10.31158,1.51E-03
3.35005787,338.7,10.31219,1.51E-03
3.370902778,338.7,10.31476,1.53E-03
3.391759259,338.7,10.31884,1.52E-03
3.412604167,338.7,10.32043,1.53E-03
3.433449074,338.7,10.31227,1.53E-03
3.454293981,338.7,10.30168,1.52E-03
3.475127315,338.7,10.30788,1.54E-03
3.495972222,338.7,10.31946,1.55E-03
3.51681713,338.7,10.3228,1.54E-03
3.537662037,338.7,10.31707,1.54E-03
3.558506944,338.7,10.30891,1.54E-03
3.579351852,338.7,10.30801,1.54E-03
3.600185185,338.7,10.32259,1.57E-03
3.621030093,338.7,10.31934,1.56E-03
3.641863426,338.7,10.3096,1.54E-03
3.662708333,338.7,10.3137,1.55E-03
3.683553241,338.7,10.30631,1.55E-03
3.704409722,338.7,10.32249,1.57E-03
3.72525463,338.7,10.31926,1.57E-03
3.746099537,338.7,10.31274,1.56E-03
3.76693287,338.7,10.30458,1.56E-03
3.787777778,338.7,10.31761,1.57E-03
3.808622685,338.7,10.31177,1.58E-03
3.829467593,338.7,10.31261,1.57E-03
3.8503125,338.7,10.32408,1.57E-03
3.871157407,338.7,10.3159,1.57E-03
3.892002315,338.7,10.31332,1.59E-03
3.912847222,338.7,10.30431,1.58E-03
3.933680556,338.7,10.31982,1.59E-03
3.954525463,338.7,10.31083,1.59E-03
3.975358796,338.7,10.32066,1.59E-03
3.996203704,338.7,10.31645,1.60E-03
4.017048611,338.7,10.314,1.60E-03
4.037893519,338.7,10.30989,1.60E-03
4.058738426,338.7,10.31893,1.59E-03
4.079571759,338.7,10.30256,1.60E-03
4.100428241,338.7,10.31882,1.61E-03
4.121261574,338.7,10.31555,1.60E-03
4.142106481,338.7,10.30408,1.61E-03
4.162951389,338.7,10.33442,1.60E-03
4.183796296,338.7,10.32293,1.61E-03
4.204652778,338.7,10.32855,1.62E-03
4.225497685,338.7,10.33094,1.63E-03
4.246354167,338.7,10.31927,1.62E-03
4.267199074,338.7,10.30484,1.62E-03
4.288032407,338.7,10.317,1.63E-03
4.308877315,338.7,10.30226,1.63E-03
4.329722222,338.7,10.31455,1.62E-03
4.35056713,338.7,10.30963,1.63E-03
4.371435185,338.7,10.31042,1.63E-03
4.392268519,338.7,10.30794,1.64E-03
4.413113426,338.7,10.31602,1.65E-03
4.433946759,338.7,10.31445,1.64E-03
4.454791667,338.7,10.31113,1.64E-03
4.475659722,338.7,10.31665,1.64E-03
4.49650463,338.7,10.30707,1.63E-03
4.517337963,338.7,10.31913,1.67E-03
4.53818287,338.7,10.31922,1.65E-03
4.559016204,338.7,10.31508,1.65E-03
4.579861111,338.7,10.30776,1.65E-03
4.600706019,338.7,10.30858,1.65E-03
4.621574074,338.7,10.30773,1.65E-03
4.642418981,338.7,10.30273,1.66E-03
4.663240741,338.7,10.32401,1.66E-03
4.684108796,338.7,10.31827,1.66E-03
4.70494213,338.7,10.31582,1.66E-03
4.725787037,338.7,10.30602,1.66E-03
4.746631944,338.7,10.31083,1.67E-03
4.767476852,338.7,10.31844,1.67E-03
4.788321759,338.7,10.31572,1.67E-03
4.809166667,338.7,10.3067,1.67E-03
4.829988426,338.7,10.31571,1.67E-03
4.850833333,338.7,10.3165,1.68E-03
4.871678241,338.7,10.3026,1.67E-03
4.892511574,338.7,10.31716,1.70E-03
4.913356481,338.7,10.30579,1.68E-03
4.934201389,338.7,10.30981,1.69E-03
4.955034722,338.7,10.31485,1.67E-03
4.97587963,338.7,10.30904,1.69E-03
4.996701389,338.7,10.30804,1.71E-03
5.017569444,338.7,10.3179,1.69E-03
5.038414352,338.7,10.30947,1.70E-03
5.059259259,338.7,10.30892,1.69E-03
5.080104167,338.7,10.31468,1.70E-03
5.1009375,338.7,10.30802,1.71E-03
5.121782407,338.7,10.3187,1.70E-03
5.142638889,338.7,10.3219,1.71E-03
5.163483796,338.7,10.31208,1.71E-03
5.18431713,338.7,10.30067,1.70E-03
5.205185185,338.7,10.31952,1.70E-03
5.226030093,338.7,10.3104,1.72E-03
5.246863426,338.7,10.32428,1.72E-03
5.267708333,338.7,10.32096,1.72E-03
5.288553241,338.7,10.31034,1.72E-03
5.309398148,338.7,10.30791,1.71E-03
5.330243056,338.7,10.31284,1.71E-03
5.351076389,338.7,10.30837,1.73E-03
5.371909722,338.7,10.32007,1.73E-03
5.39275463,338.7,10.31026,1.72E-03
5.413611111,338.7,10.30861,1.72E-03
5.434456019,338.7,10.32336,1.73E-03
5.455300926,338.7,10.31342,1.74E-03
5.476157407,338.7,10.30501,1.74E-03
5.497002315,338.7,10.31416,1.74E-03
5.517835648,338.7,10.32157,1.74E-03
5.538668981,338.7,10.30766,1.74E-03
5.559513889,338.7,10.31754,1.73E-03
5.580358796,338.7,10.31492,1.76E-03
5.60119213,338.7,10.31982,1.75E-03
5.622037037,338.7,10.31002,1.75E-03
5.642881944,338.7,10.31603,1.74E-03
5.663715278,338.7,10.30679,1.74E-03
5.684548611,338.7,10.30669,1.76E-03
5.705393519,338.7,10.31815,1.75E-03
5.726238426,338.7,10.31809,1.76E-03
5.747071759,338.7,10.30692,1.75E-03
5.767916667,338.7,10.30342,1.75E-03
5.788761574,338.7,10.31068,1.77E-03
5.809606481,338.7,10.30657,1.76E-03
5.830451389,338.7,10.31719,1.77E-03
5.85130787,338.7,10.31316,1.76E-03
5.872152778,338.7,10.31142,1.77E-03
5.892986111,338.7,10.32211,1.76E-03
5.913819444,338.7,10.31467,1.78E-03
5.934664352,338.7,10.31465,1.78E-03
5.955520833,338.7,10.30567,1.77E-03
5.976377315,338.7,10.31739,1.77E-03
5.997222222,338.7,10.31381,1.78E-03
6.018055556,338.7,10.30802,1.79E-03
6.038912037,338.7,10.31214,1.78E-03
6.059756944,338.7,10.31287,1.79E-03
6.080601852,338.7,10.31782,1.78E-03
6.101446759,338.7,10.30886,1.78E-03
6.122280093,338.7,10.31374,1.79E-03
6.143113426,338.7,10.30488,1.80E-03
6.163981481,338.7,10.31938,1.79E-03
6.184814815,338.7,10.30955,1.79E-03
6.20568287,338.7,10.31863,1.78E-03
6.226527778,338.7,10.31532,1.80E-03
6.247361111,338.7,10.31498,1.80E-03
6.268229167,338.7,10.31055,1.80E-03
6.2890625,338.7,10.31598,1.81E-03
6.309907407,338.7,10.32195,1.81E-03
6.330752315,338.7,10.31762,1.80E-03
6.351608796,338.7,10.30295,1.80E-03
6.37244213,338.7,10.31274,1.81E-03
6.393287037,338.7,10.30771,1.82E-03
6.414131944,338.7,10.31753,1.82E-03
6.434965278,338.7,10.31641,1.82E-03
6.455787037,338.7,10.31178,1.82E-03
6.476631944,338.7,10.31507,1.82E-03
6.497476852,338.7,10.31265,1.81E-03
6.518310185,338.7,10.30597,1.83E-03
6.539155093,338.7,10.31004,1.82E-03
6.559988426,338.7,10.31579,1.82E-03
6.580844907,338.7,10.30763,1.82E-03
6.601689815,338.7,10.30842,1.83E-03
6.622523148,338.7,10.32062,1.84E-03
6.643391204,338.7,10.31976,1.83E-03
6.664224537,338.7,10.31293,1.84E-03
6.685069444,338.7,10.30996,1.83E-03
6.705914352,338.7,10.3075,1.83E-03
6.726759259,338.7,10.3149,1.83E-03
6.747592593,338.7,10.31253,1.85E-03
6.768425926,338.7,10.31312,1.84E-03
6.789270833,338.7,10.31313,1.84E-03
6.810115741,338.7,10.30654,1.85E-03
6.830960648,338.7,10.3107,1.84E-03
6.851805556,338.7,10.32099,1.86E-03
6.872638889,338.7,10.31308,1.85E-03
6.893483796,338.7,10.31712,1.85E-03
6.91431713,338.7,10.30978,1.85E-03
6.935162037,338.7,10.31149,1.85E-03
6.956030093,338.7,10.3065,1.85E-03
6.976875,338.7,10.31864,1.87E-03
6.997719907,338.7,10.31378,1.86E-03
7.018587963,338.7,10.31212,1.86E-03
7.039421296,338.7,10.32622,1.87E-03
7.060266204,338.7,10.31924,1.86E-03
7.081111111,338.7,10.31136,1.85E-03
7.101956019,338.7,10.30581,1.86E-03
7.122789352,338.7,10.32103,1.88E-03
7.143634259,338.7,10.32101,1.88E-03
7.164490741,338.7,10.31529,1.87E-03
7.185324074,338.7,10.31283,1.87E-03
7.206180556,338.7,10.30303,1.87E-03
7.227037037,338.7,10.31117,1.87E-03
7.247881944,338.7,10.30303,1.87E-03
7.268726852,338.7,10.30954,1.88E-03
7.289571759,338.7,10.31035,1.88E-03
7.310405093,338.7,10.32003,1.90E-03
7.33125,338.7,10.31928,1.89E-03
7.352083333,338.7,10.31682,1.89E-03
7.372951389,338.7,10.31454,1.89E-03
7.393784722,338.7,10.31111,1.88E-03
7.414618056,338.7,10.31109,1.89E-03
7.435451389,338.7,10.32171,1.89E-03
7.456296296,338.7,10.31074,1.90E-03
7.477164352,338.7,10.31177,1.90E-03
7.497997685,338.7,10.31499,1.90E-03
7.518842593,338.7,10.31424,1.89E-03
7.539675926,338.7,10.31754,1.89E-03
7.560520833,338.7,10.30199,1.90E-03
7.581377315,338.7,10.30376,1.91E-03
7.602222222,338.7,10.32065,1.91E-03
7.62306713,338.7,10.32065,1.91E-03
7.643912037,338.7,10.31251,1.90E-03
7.66474537,338.7,10.31991,1.90E-03
7.685613426,338.7,10.32149,1.91E-03
7.706446759,338.7,10.31403,1.92E-03
7.727291667,338.7,10.30586,1.92E-03
7.748125,338.7,10.32382,1.92E-03
7.768981481,338.7,10.31726,1.92E-03
7.789826389,338.7,10.30834,1.91E-03
7.810694444,338.7,10.32631,1.91E-03
7.831539352,338.7,10.31567,1.92E-03
7.852384259,338.7,10.3074,1.93E-03
7.873240741,338.7,10.32352,1.93E-03
7.894108796,338.7,10.32046,1.93E-03
7.91494213,338.7,10.31392,1.92E-03
7.935787037,338.7,10.31041,1.93E-03
7.956643519,338.7,10.31485,1.92E-03
7.977488426,338.7,10.30819,1.93E-03
7.998356481,338.7,10.30405,1.93E-03
8.019189815,338.7,10.31629,1.94E-03
8.040034722,338.7,10.3179,1.94E-03
8.06087963,338.7,10.30971,1.93E-03
8.081701389,338.7,10.32127,1.93E-03
8.102546296,338.7,10.31214,1.95E-03
8.12337963,338.7,10.30476,1.95E-03
8.144236111,338.7,10.32356,1.95E-03
8.165069444,338.7,10.3203,1.94E-03
8.1859375,338.7,10.31436,1.93E-03
8.206782407,338.7,10.32199,1.94E-03
8.227615741,338.7,10.31295,1.94E-03
8.248472222,338.7,10.30548,1.95E-03
8.269305556,338.7,10.31448,1.95E-03
8.290150463,338.7,10.31665,1.96E-03
8.31099537,338.7,10.32674,1.95E-03
8.331828704,338.7,10.31373,1.95E-03
8.352673611,338.7,10.31118,1.96E-03
8.373518519,338.7,10.30296,1.96E-03
8.394351852,338.7,10.32012,1.96E-03
8.415219907,338.7,10.31848,1.96E-03
8.436064815,338.7,10.30951,1.95E-03
8.456909722,338.7,10.31418,1.95E-03
8.477743056,338.7,10.30972,1.96E-03
8.498587963,338.7,10.30604,1.98E-03
8.51943287,338.7,10.30938,1.97E-03
8.540277778,338.7,10.3216,1.97E-03
8.561111111,338.7,10.3135,1.96E-03
8.581944444,338.7,10.30613,1.97E-03
8.602800926,338.7,10.30863,1.96E-03
8.623645833,338.7,10.30926,1.99E-03
8.644479167,338.7,10.31007,1.98E-03
8.665324074,338.7,10.32077,1.98E-03
8.686168981,338.7,10.31582,1.98E-03
8.706990741,338.7,10.30362,1.97E-03
8.727847222,338.7,10.30354,1.98E-03
8.748680556,338.7,10.31086,1.98E-03
8.769537037,338.7,10.32068,1.99E-03
8.790381944,338.7,10.3231,1.98E-03
8.811238426,338.7,10.31333,1.98E-03
8.832083333,338.7,10.30519,1.98E-03
8.852939815,338.7,10.30507,1.99E-03
8.873773148,338.7,10.30589,1.99E-03
8.894606481,338.7,10.31159,1.99E-03
8.915462963,338.7,10.30668,1.99E-03
8.93630787,338.7,10.32064,1.99E-03
8.957141204,338.7,10.30833,1.99E-03
8.978009259,338.7,10.32134,2.01E-03
8.998854167,338.7,10.31968,2.00E-03
9.019675926,338.7,10.31475,2.00E-03
9.040520833,338.7,10.30501,2.00E-03
9.061377315,338.7,10.31079,1.99E-03
9.082210648,338.7,10.31471,2.01E-03
9.10306713,338.7,10.31062,2.01E-03
9.123900463,338.7,10.32533,2.01E-03
9.144756944,338.7,10.31723,2.00E-03
9.165601852,338.7,10.31555,2.01E-03
9.186435185,338.7,10.31312,2.00E-03
9.207303241,338.7,10.31624,2.02E-03
9.228136574,338.7,10.31219,2.01E-03
9.248969907,338.7,10.31212,2.02E-03
9.269826389,338.7,10.32198,2.02E-03
9.290671296,338.7,10.31059,2.01E-03
9.311527778,338.7,10.32358,2.03E-03
9.332372685,338.7,10.31458,2.02E-03
9.353229167,338.7,10.31617,2.02E-03
9.3740625,338.7,10.30555,2.02E-03
9.394907407,338.7,10.31134,2.02E-03
9.415752315,338.7,10.30737,2.04E-03
9.436585648,338.7,10.30796,2.03E-03
9.457430556,338.7,10.32349,2.03E-03
9.478275463,338.7,10.30855,2.03E-03
9.49912037,338.7,10.30314,2.02E-03
9.519965278,338.7,10.31359,2.04E-03
9.540833333,338.7,10.30956,2.03E-03
9.561689815,338.7,10.31933,2.04E-03
9.582534722,338.7,10.32123,2.03E-03
9.603402778,338.7,10.31607,2.04E-03
9.624247685,338.7,10.30955,2.03E-03
9.645081019,338.7,10.31139,2.04E-03
9.665925926,338.7,10.31359,2.04E-03
9.686770833,338.7,10.31431,2.05E-03
9.707615741,338.7,10.31466,2.03E-03
9.728460648,338.7,10.30786,2.04E-03
9.749305556,338.7,10.30458,2.04E-03
9.770150463,338.7,10.30448,2.05E-03
9.79099537,338.7,10.31429,2.05E-03
9.811840278,338.7,10.3094,2.05E-03
9.832662037,338.7,10.31204,2.05E-03
9.853518519,338.7,10.31758,2.05E-03
9.874363426,338.7,10.31274,2.04E-03
