sige,time,eps,Tabs
20.64312,0.559363426,0.02593192,318.15
20.66806,0.562847222,0.02599108,318.15
20.6503,0.566342593,0.0260478,318.15
20.67465,0.569837963,0.026102,318.15
20.64869,0.573333333,0.02615523,318.15
20.65967,0.57681713,0.0262114,318.15
20.65911,0.5803125,0.02626776,318.15
20.68734,0.58380787,0.02632302,318.15
20.65612,0.587314815,0.02638147,318.15
20.6621,0.590810185,0.02643306,318.15
20.64186,0.594293981,0.02648692,318.15
20.65227,0.597789352,0.02653937,318.15
20.64862,0.601284722,0.02659195,318.15
20.64813,0.604780093,0.02664667,318.15
20.70955,0.608263889,0.02669754,318.15
20.65803,0.611770833,0.02675337,318.15
20.64105,0.61525463,0.02680559,318.15
20.64444,0.618738426,0.02685567,318.15
20.66562,0.622222222,0.02691066,318.15
20.64477,0.625717593,0.02696356,318.15
20.67297,0.629212963,0.02701714,318.15
20.65912,0.632708333,0.02707042,318.15
20.64215,0.63619213,0.02712205,318.15
20.65377,0.639675926,0.02717484,318.15
20.64633,0.643171296,0.02722678,318.15
20.65483,0.646666667,0.02727859,318.15
20.64104,0.650162037,0.02732918,318.15
20.67244,0.653657407,0.02738174,318.15
20.64842,0.657141204,0.02743332,318.15
20.66012,0.660648148,0.02748349,318.15
20.64634,0.664131944,0.02753465,318.15
20.66189,0.667627315,0.0275844,318.15
20.64741,0.671111111,0.02763795,318.15
20.68284,0.674618056,0.02767746,318.15
20.64313,0.678113426,0.02772095,318.15
20.66815,0.681597222,0.02777304,318.15
20.65118,0.685092593,0.0278236,318.15
20.67486,0.688587963,0.02787863,318.15
20.64538,0.692083333,0.02792097,318.15
20.66398,0.69556713,0.02797363,318.15
20.64642,0.699050926,0.02802431,318.15
20.66132,0.70255787,0.02807267,318.15
20.64131,0.706041667,0.02811766,318.15
20.64408,0.709548611,0.02816805,318.15
20.65195,0.713032407,0.02821936,318.15
20.64837,0.716527778,0.02826693,318.15
20.66643,0.720023148,0.02831752,318.15
20.65973,0.723506944,0.02836571,318.15
20.67777,0.727002315,0.02841574,318.15
20.64117,0.730486111,0.0284632,318.15
20.66689,0.733981481,0.02850998,318.15
20.67162,0.737476852,0.02855972,318.15
20.65156,0.740960648,0.02860694,318.15
20.65311,0.744456019,0.02865434,318.15
20.64581,0.747962963,0.02870114,318.15
20.64546,0.751446759,0.02874873,318.15
20.64379,0.75494213,0.02879725,318.15
20.68871,0.7584375,0.0288403,318.15
20.66184,0.76193287,0.02887881,318.15
20.68378,0.765416667,0.02892476,318.15
20.64718,0.768912037,0.02897334,318.15
20.70143,0.772407407,0.02902359,318.15
20.68389,0.775902778,0.02907323,318.15
20.65368,0.779386574,0.02911906,318.15
20.67499,0.782881944,0.02916471,318.15
20.66448,0.786365741,0.02921202,318.15
20.6413,0.789861111,0.02925816,318.15
20.65631,0.793356481,0.02930099,318.15
20.64267,0.796851852,0.02934548,318.15
20.64553,0.800347222,0.02939261,318.15
20.64079,0.803831019,0.02943729,318.15
20.65026,0.808171296,0.02947047,318.15
20.69812,0.811666667,0.02951958,318.15
20.66163,0.815162037,0.02956494,318.15
20.69942,0.818657407,0.02961202,318.15
20.66297,0.822152778,0.02965505,318.15
20.64547,0.825648148,0.0297014,318.15
20.67058,0.829143519,0.02974689,318.15
20.6824,0.832638889,0.02979066,318.15
20.68139,0.836134259,0.02983757,318.15
20.64811,0.83962963,0.02988067,318.15
20.67961,0.843125,0.02992389,318.15
20.66216,0.84662037,0.02997031,318.15
20.65237,0.850115741,0.03001299,318.15
20.65721,0.853599537,0.03005548,318.15
20.64365,0.857094907,0.03009779,318.15
20.66624,0.860578704,0.03014077,318.15
20.69771,0.864074074,0.03018518,318.15
20.66751,0.867569444,0.03023161,318.15
20.64701,0.871064815,0.0302719,318.15
20.67862,0.874560185,0.03031016,318.15
20.6586,0.878043981,0.0303558,318.15
20.65461,0.881539352,0.03039646,318.15
20.64354,0.885023148,0.03044007,318.15
20.67059,0.905868056,0.03069725,318.15
20.65332,0.926712963,0.03095055,318.15
20.67345,0.947581019,0.03120361,318.15
20.66222,0.9684375,0.03144165,318.15
20.67106,0.989282407,0.03168719,318.15
20.6661,1.010150463,0.0319275,318.15
20.66375,1.031006944,0.03216423,318.15
20.65897,1.051863426,0.03239522,318.15
20.65413,1.072719907,0.03262725,318.15
20.65708,1.093587963,0.03285484,318.15
20.64554,1.11443287,0.03307501,318.15
20.6643,1.135266204,0.03330195,318.15
20.65282,1.156134259,0.03352111,318.15
20.67742,1.176967593,0.03373773,318.15
20.67617,1.1978125,0.03395124,318.15
20.65974,1.218657407,0.03416344,318.15
20.64839,1.239502315,0.03437773,318.15
20.67311,1.260358796,0.03458841,318.15
20.65679,1.281203704,0.03479575,318.15
20.64876,1.302060185,0.03500182,318.15
20.6509,1.322928241,0.03520436,318.15
20.62724,1.343773148,0.03540328,318.15
20.66279,1.364618056,0.03560757,318.15
20.65171,1.385439815,0.03580707,318.15
20.68679,1.40630787,0.03600377,318.15
20.65059,1.427164352,0.03619729,318.15
20.64656,1.448009259,0.03639277,318.15
20.69801,1.468877315,0.03658995,318.15
20.65802,1.489733796,0.03678482,318.15
20.65151,1.510578704,0.03697638,318.15
20.64779,1.531412037,0.0371569,318.15
20.64391,1.552256944,0.03734593,318.15
20.6533,1.573113426,0.03753246,318.15
20.6626,1.593969907,0.03772194,318.15
20.65885,1.614826389,0.03790371,318.15
20.6766,1.63568287,0.03808123,318.15
20.64772,1.656550926,0.03826027,318.15
20.6861,1.677395833,0.03844288,318.15
20.64085,1.698240741,0.03862279,318.15
20.68877,1.719108796,0.03880155,318.15
20.64672,1.739976852,0.03897812,318.15
20.65887,1.760821759,0.03915229,318.15
20.6591,1.781689815,0.03932283,318.15
20.67061,1.802534722,0.03949676,318.15
20.6481,1.823391204,0.03967264,318.15
20.67353,1.844212963,0.03984228,318.15
20.65752,1.865069444,0.04000927,318.15
20.66148,1.885925926,0.04018208,318.15
20.66365,1.906770833,0.040351,318.15
20.64768,1.927638889,0.04051584,318.15
20.65995,1.94849537,0.04068295,318.15
20.67909,1.969351852,0.04084965,318.15
20.66313,1.990208333,0.04101365,318.15
20.65354,2.011064815,0.04117468,318.15
20.64391,2.031921296,0.0413368,318.15
20.65683,2.052766204,0.0415005,318.15
20.64713,2.073611111,0.0416661,318.15
20.66017,2.094456019,0.04182587,318.15
20.65059,2.1153125,0.04198642,318.15
20.64291,2.136145833,0.04214512,318.15
20.66306,2.157002315,0.04229407,318.15
20.65679,2.177858796,0.04244044,318.15
20.69568,2.198703704,0.04259529,318.15
20.65374,2.219560185,0.04274568,318.15
20.65127,2.240393519,0.04289379,318.15
20.66079,2.261238426,0.04304099,318.15
20.65151,2.282094907,0.04318653,318.15
20.6654,2.302962963,0.04333227,318.15
20.64924,2.32380787,0.04347742,318.15
20.67822,2.344664352,0.04362115,318.15
20.67215,2.365509259,0.04376334,318.15
20.65672,2.386354167,0.04390449,318.15
20.65631,2.407222222,0.04404585,318.15
20.65648,2.42806713,0.04418761,318.15
20.64421,2.448935185,0.04432701,318.15
20.64765,2.469780093,0.04446126,318.15
20.67661,2.490636574,0.04460813,318.15
20.66437,2.511493056,0.04474603,318.15
20.67154,2.532349537,0.04488314,318.15
20.65931,2.553206019,0.04502102,318.15
20.64078,2.574050926,0.04515998,318.15
20.65364,2.594907407,0.04529458,318.15
20.65093,2.615740741,0.04542746,318.15
20.66188,2.636608796,0.04556048,318.15
20.64223,2.657453704,0.04569489,318.15
20.6852,2.678298611,0.04582501,318.15
20.6756,2.699143519,0.04595521,318.15
20.64721,2.72,0.04608955,318.15
20.64824,2.740868056,0.04622172,318.15
20.64253,2.761712963,0.04634678,318.15
20.69096,2.78255787,0.04648223,318.15
20.66024,2.803425926,0.04660845,318.15
20.6658,2.824270833,0.04673219,318.15
20.67682,2.845138889,0.04686432,318.15
20.66484,2.86599537,0.04698996,318.15
20.65911,2.886840278,0.04711631,318.15
20.65278,2.907708333,0.04724336,318.15
20.6533,2.928541667,0.04736855,318.15
20.67385,2.949409722,0.04749,318.15
20.65259,2.97025463,0.0476129,318.15
20.67498,2.991122685,0.04773645,318.15
20.65997,3.011956019,0.04785939,318.15
20.6544,3.0328125,0.04797902,318.15
20.6518,3.053645833,0.0481043,318.15
20.65616,3.074490741,0.04822541,318.15
20.65373,3.095347222,0.04834276,318.15
20.64993,3.116215278,0.04846628,318.15
20.65176,3.137071759,0.04859056,318.15
20.64927,3.157928241,0.04870971,318.15
20.66667,3.178773148,0.04883295,318.15
20.68538,3.19962963,0.04895296,318.15
20.67594,3.220486111,0.04907316,318.15
20.6773,3.241319444,0.0491935,318.15
20.70102,3.262164352,0.04931003,318.15
20.69847,3.283020833,0.04943379,318.15
20.66677,3.303865741,0.04955116,318.15
20.69348,3.324722222,0.04967388,318.15
20.64685,3.345590278,0.04979223,318.15
20.66681,3.366458333,0.04991008,318.15
20.65506,3.387291667,0.05002708,318.15
20.69682,3.408136574,0.05014396,318.15
20.6683,3.42900463,0.05026073,318.15
20.68209,3.449872685,0.0503765,318.15
20.64863,3.470717593,0.05048897,318.15
20.64314,3.491574074,0.05060434,318.15
20.64692,3.512418981,0.05072204,318.15
20.6577,3.533275463,0.05083379,318.15
20.65516,3.554131944,0.05095541,318.15
20.64973,3.574976852,0.05106857,318.15
20.64739,3.595833333,0.05118174,318.15
20.67605,3.616701389,0.05130007,318.15
20.68362,3.637569444,0.05141358,318.15
20.68445,3.6584375,0.0515239,318.15
20.65093,3.679270833,0.05164285,318.15
20.65174,3.700138889,0.05175319,318.15
20.64629,3.720983796,0.05186644,318.15
20.65338,3.741840278,0.05197511,318.15
20.64797,3.762696759,0.05208725,318.15
20.6457,3.783564815,0.05219652,318.15
20.64647,3.804409722,0.05230919,318.15
20.6435,3.825277778,0.0524174,318.15
20.64501,3.846134259,0.0525301,318.15
20.65566,3.866990741,0.05264551,318.15
20.64115,3.887835648,0.05275276,318.15
20.66113,3.908715278,0.05286229,318.15
20.66507,3.929560185,0.0529722,318.15
20.66213,3.950428241,0.05308414,318.15
20.66984,3.971284722,0.05319162,318.15
20.65845,3.992141204,0.05329307,318.15
20.65004,4.012997685,0.05339901,318.15
20.66026,4.033854167,0.05350501,318.15
20.66426,4.054710648,0.05361223,318.15
20.67506,4.075555556,0.0537192,318.15
20.676,4.096388889,0.05382354,318.15
20.67688,4.117233796,0.05393067,318.15
20.66974,4.138078704,0.05403522,318.15
20.64778,4.158935185,0.0541389,318.15
20.64557,4.179791667,0.05424549,318.15
20.66938,4.200648148,0.05435234,318.15
20.64437,4.221516204,0.05445366,318.15
20.66443,4.242372685,0.05456249,318.15
20.69142,4.263229167,0.05466534,318.15
20.6683,4.284085648,0.05477091,318.15
20.6425,4.30494213,0.05487354,318.15
20.64656,4.325775463,0.05497737,318.15
20.65067,4.346643519,0.05507894,318.15
20.65458,4.3675,0.05518209,318.15
20.65626,4.388356481,0.05528779,318.15
20.66032,4.409224537,0.05538939,318.15
20.66134,4.430081019,0.05548993,318.15
20.66053,4.450925926,0.05558941,318.15
20.65477,4.471770833,0.05568965,318.15
20.64959,4.492627315,0.0557913,318.15
20.64144,4.51349537,0.05588607,318.15
20.67706,4.534351852,0.05598761,318.15
20.64717,4.555196759,0.05608702,318.15
20.64448,4.576064815,0.05618782,318.15
20.66457,4.596921296,0.05628629,318.15
20.64406,4.617789352,0.05638711,318.15
20.65125,4.638634259,0.05648769,318.15
20.66527,4.659513889,0.05658828,318.15
20.65024,4.680335648,0.05668724,318.15
20.64454,4.70119213,0.05678349,318.15
20.67151,4.722048611,0.05688322,318.15
20.68931,4.742905093,0.05697942,318.15
20.67058,4.763761574,0.0570793,318.15
20.6784,4.784618056,0.0571785,318.15
20.6616,4.805462963,0.05727398,318.15
20.66267,4.826331019,0.05737123,318.15
20.64092,4.847175926,0.0574678,318.15
20.66113,4.868043981,0.05756545,318.15
20.66225,4.888888889,0.05766223,318.15
20.65466,4.909756944,0.0577587,318.15
20.66195,4.930625,0.05785486,318.15
20.65084,4.951458333,0.05794364,318.15
20.66425,4.972314815,0.0580421,318.15
20.64242,4.99318287,0.05814272,318.15
20.66026,5.014027778,0.05823563,318.15
20.67376,5.034884259,0.0583295,318.15
20.67562,5.055729167,0.05842464,318.15
20.65195,5.076585648,0.0585172,318.15
20.65915,5.09744213,0.05861635,318.15
20.66959,5.118298611,0.05870918,318.15
20.67075,5.139166667,0.05880252,318.15
20.68486,5.160023148,0.05889632,318.15
20.66135,5.18087963,0.05898917,318.15
20.64958,5.201724537,0.05908045,318.15
20.65384,5.22255787,0.05917276,318.15
20.65504,5.243402778,0.059265,318.15
20.6636,5.264259259,0.05935694,318.15
20.67097,5.285115741,0.0594487,318.15
20.6845,5.305949074,0.05953984,318.15
20.68883,5.326782407,0.05962812,318.15
20.64631,5.347650463,0.05971662,318.15
20.65978,5.36849537,0.05981075,318.15
20.65169,5.389340278,0.05990426,318.15
20.65725,5.410196759,0.05999277,318.15
20.6615,5.431030093,0.06008516,318.15
20.6535,5.451898148,0.06017382,318.15
20.65411,5.472743056,0.06026495,318.15
20.65229,5.493599537,0.0603521,318.15
20.66649,5.514456019,0.06044028,318.15
20.6455,5.5353125,0.06053239,318.15
20.64431,5.556157407,0.06061937,318.15
20.65849,5.577013889,0.06070699,318.15
20.66591,5.59787037,0.06079488,318.15
20.65063,5.618715278,0.06087967,318.15
20.67774,5.639571759,0.06096706,318.15
20.64459,5.660416667,0.06105345,318.15
20.65566,5.681261574,0.06114283,318.15
20.65335,5.70212963,0.06122517,318.15
20.67053,5.722974537,0.06131513,318.15
20.64719,5.743831019,0.06140301,318.15
20.65217,5.764675926,0.06149071,318.15
20.64907,5.785543981,0.06158019,318.15
20.67313,5.806400463,0.06166714,318.15
20.64677,5.827256944,0.06175218,318.15
20.64507,5.848090278,0.06183553,318.15
20.64913,5.868946759,0.06190587,318.15
20.6697,5.889803241,0.06198148,318.15
20.65326,5.910659722,0.06206294,318.15
20.65157,5.931516204,0.06214511,318.15
20.6652,5.952361111,0.06222905,318.15
20.65979,5.973206019,0.06231383,318.15
20.66735,5.9940625,0.06239367,318.15
20.66378,6.014918981,0.06247561,318.15
20.64862,6.035775463,0.06255653,318.15
20.67271,6.05662037,0.06263944,318.15
20.64895,6.077465278,0.06271911,318.15
20.6565,6.098321759,0.06279961,318.15
20.66711,6.119189815,0.0628819,318.15
20.66659,6.140034722,0.06296318,318.15
20.66264,6.160868056,0.0630437,318.15
20.64673,6.181724537,0.06312296,318.15
20.66039,6.202569444,0.06320579,318.15
20.67841,6.223425926,0.06328429,318.15
20.65149,6.244270833,0.06336795,318.15
20.65599,6.265127315,0.06344794,318.15
20.66049,6.285972222,0.06352685,318.15
20.66004,6.306828704,0.06360875,318.15
20.67559,6.327685185,0.06368919,318.15
20.63879,6.348541667,0.06376831,318.15
20.66126,6.369386574,0.06384712,318.15
20.65282,6.390243056,0.06392682,318.15
20.6635,6.411099537,0.0640052,318.15
20.64352,6.431967593,0.06408122,318.15
20.64797,6.4528125,0.0641619,318.15
20.65552,6.473680556,0.06424252,318.15
20.6631,6.494525463,0.06432142,318.15
20.64676,6.51537037,0.06440021,318.15
20.65128,6.536226852,0.06447798,318.15
20.66199,6.557071759,0.06455404,318.15
20.66957,6.577916667,0.0646324,318.15
20.66612,6.598773148,0.06470809,318.15
20.65107,6.619641204,0.06478513,318.15
20.671,6.640497685,0.06486013,318.15
20.66133,6.661365741,0.06494042,318.15
20.64626,6.682210648,0.06501811,318.15
20.68575,6.70306713,0.06509492,318.15
20.64988,6.723912037,0.06516892,318.15
20.65137,6.744768519,0.06524567,318.15
20.6621,6.765625,0.06531886,318.15
20.64215,6.786493056,0.06539601,318.15
20.64357,6.807349537,0.06547519,318.15
20.65181,6.828194444,0.06555108,318.15
20.65629,6.849050926,0.06562965,318.15
20.65779,6.869907407,0.06570522,318.15
20.64705,6.890752315,0.06578016,318.15
20.64497,6.911597222,0.06585314,318.15
20.64955,6.93244213,0.06592695,318.15
20.65233,6.953298611,0.06599981,318.15
20.64705,6.974166667,0.06607681,318.15
20.65162,6.995023148,0.06615356,318.15
20.65932,7.015856481,0.06622459,318.15
20.66751,7.036712963,0.06630403,318.15
20.66656,7.057569444,0.06637775,318.15
20.64846,7.078402778,0.0664544,318.15
20.65736,7.099259259,0.06652673,318.15
20.64537,7.120127315,0.06660396,318.15
20.64823,7.140983796,0.06667393,318.15
20.65888,7.161840278,0.06674908,318.15
20.65374,7.182685185,0.06682263,318.15
20.64971,7.203530093,0.06689696,318.15
20.66041,7.224386574,0.0669732,318.15
20.67033,7.245231481,0.0670471,318.15
20.64204,7.266087963,0.06712106,318.15
20.65588,7.28693287,0.06719157,318.15
20.65438,7.307777778,0.06726555,318.15
20.64677,7.328611111,0.06733607,318.15
20.64164,7.349467593,0.06740788,318.15
20.68408,7.3703125,0.06748436,318.15
20.64589,7.391168981,0.06755548,318.15
20.66581,7.412025463,0.06762775,318.15
20.6863,7.432881944,0.06770156,318.15
20.65355,7.45375,0.067778,318.15
20.66426,7.474594907,0.06785029,318.15
20.64137,7.495462963,0.06792373,318.15
20.6618,7.516296296,0.06799865,318.15
20.66335,7.537152778,0.06807211,318.15
20.6458,7.558009259,0.06814384,318.15
20.65731,7.578854167,0.06821559,318.15
20.64671,7.599710648,0.06828561,318.15
20.66359,7.620543981,0.06835614,318.15
20.64923,7.641400463,0.06843039,318.15
20.67586,7.662256944,0.06850247,318.15
20.66579,7.683090278,0.06857635,318.15
20.65212,7.703946759,0.06864575,318.15
20.6495,7.724791667,0.06871331,318.15
20.65531,7.745648148,0.06878765,318.15
20.64767,7.766493056,0.0688611,318.15
20.66759,7.787337963,0.06893174,318.15
20.65454,7.808206019,0.06900098,318.15
20.6678,7.829050926,0.06907061,318.15
20.65162,7.849907407,0.06914223,318.15
20.64949,7.870752315,0.06921711,318.15
20.64867,7.891608796,0.06928471,318.15
20.64668,7.912465278,0.06935371,318.15
20.68297,7.933333333,0.06942753,318.15
20.66318,7.954189815,0.06949923,318.15
20.65447,7.975034722,0.06956634,318.15
20.66021,7.995891204,0.06964292,318.15
20.6801,8.016747685,0.06971419,318.15
20.68175,8.037581019,0.06978258,318.15
20.67049,8.058449074,0.06985515,318.15
20.64764,8.079293981,0.06992759,318.15
20.66503,8.100138889,0.06999984,318.15
20.68258,8.12099537,0.07006685,318.15
20.6628,8.141840278,0.07013816,318.15
20.66983,8.162685185,0.07021074,318.15
20.65985,8.183541667,0.07028129,318.15
20.65468,8.204398148,0.07035331,318.15
20.67236,8.22525463,0.07041342,318.15
20.652,8.246099537,0.07048322,318.15
20.6444,8.266956019,0.07055449,318.15
20.64601,8.2878125,0.07062583,318.15
20.64453,8.308668981,0.07069659,318.15
20.67486,8.329525463,0.07076519,318.15
20.64856,8.350381944,0.07082802,318.15
20.6744,8.371238426,0.07090572,318.15
20.64554,8.392083333,0.07097529,318.15
20.64109,8.412939815,0.07104198,318.15
20.66463,8.433784722,0.07111201,318.15
20.67549,8.454641204,0.0711764,318.15
20.65269,8.475486111,0.07124714,318.15
20.66045,8.496331019,0.07131334,318.15
20.64678,8.517175926,0.07138524,318.15
20.65395,8.538020833,0.07145164,318.15
20.65989,8.558877315,0.07151791,318.15
20.66032,8.579733796,0.07158624,318.15
20.66315,8.600601852,0.07165375,318.15
20.6593,8.621469907,0.07172266,318.15
20.65793,8.642303241,0.0717876,318.15
20.64318,8.663136574,0.07185474,318.15
20.64173,8.683993056,0.07192501,318.15
20.65983,8.704849537,0.07199138,318.15
20.64509,8.725706019,0.07205801,318.15
20.67535,8.746574074,0.07212375,318.15
20.6459,8.767418981,0.07219481,318.15
20.67555,8.788263889,0.07226139,318.15
20.65284,8.809108796,0.0723299,318.15
20.65747,8.829965278,0.07240021,318.15
20.6652,8.850821759,0.07246822,318.15
20.6554,8.871678241,0.07253071,318.15
20.66315,8.892534722,0.0725975,318.15
20.65442,8.91337963,0.07266706,318.15
20.66031,8.934224537,0.07273457,318.15
20.64918,8.95505787,0.07280106,318.15
20.666,8.975914352,0.0728714,318.15
20.66579,8.996759259,0.07293957,318.15
20.64821,9.017638889,0.07299574,318.15
20.64429,9.038483796,0.07306936,318.15
20.65143,9.059340278,0.07313465,318.15
20.65071,9.080173611,0.07319899,318.15
20.64937,9.101041667,0.07326467,318.15
20.66311,9.121875,0.07333562,318.15
20.6466,9.142731481,0.07339837,318.15
20.64464,9.163576389,0.07346425,318.15
20.66633,9.18443287,0.07353111,318.15
20.67355,9.205277778,0.07359411,318.15
20.64793,9.226145833,0.07365751,318.15
20.64589,9.246990741,0.07372695,318.15
20.67254,9.267858796,0.0737901,318.15
20.65609,9.288726852,0.0738512,318.15
20.64252,9.309571759,0.07391982,318.15
20.6442,9.330428241,0.07398503,318.15
20.66718,9.351296296,0.07405019,318.15
20.64148,9.372141204,0.07411645,318.15
20.65837,9.392997685,0.07418161,318.15
20.64491,9.413854167,0.07424395,318.15
20.64964,9.434722222,0.0743108,318.15
20.65567,9.455578704,0.07437212,318.15
20.64448,9.476435185,0.07444154,318.15
20.64327,9.497280093,0.07449979,318.15
20.65036,9.518113426,0.07456928,318.15
20.65256,9.538981481,0.07463885,318.15
20.65434,9.559837963,0.07470065,318.15
20.66526,9.580694444,0.07476006,318.15
20.6517,9.601550926,0.0748281,318.15
20.65093,9.622407407,0.07489492,318.15
20.64303,9.643263889,0.07495332,318.15
20.66717,9.664097222,0.07501873,318.15
20.68715,9.684953704,0.07508042,318.15
20.64214,9.705798611,0.07514378,318.15
20.64677,9.726631944,0.07521365,318.15
20.64003,9.747488426,0.07527631,318.15
20.65762,9.768321759,0.07533492,318.15
20.65191,9.789178241,0.07540531,318.15
20.64509,9.810034722,0.07547211,318.15
20.64923,9.830891204,0.07553582,318.15
20.66087,9.851736111,0.07559033,318.15
20.65462,9.872581019,0.07565585,318.15
20.69262,9.893425926,0.07572575,318.15
20.66395,9.914270833,0.0757916,318.15
20.64939,9.935115741,0.07585089,318.15
20.6674,9.955983796,0.07591809,318.15
20.67214,9.976840278,0.07598158,318.15
20.64675,9.997708333,0.07603637,318.15
20.64422,10.01854167,0.07609077,318.15
20.64653,10.03940972,0.07616489,318.15
20.66998,10.06025463,0.07623232,318.15
20.64743,10.08109954,0.07629646,318.15
20.65912,10.10195602,0.07634696,318.15
20.66555,10.1228125,0.07641909,318.15
20.6615,10.14365741,0.07648576,318.15
20.67996,10.16451389,0.07654329,318.15
20.66656,10.18538194,0.07660449,318.15
20.66799,10.20622685,0.07666273,318.15
20.66404,10.22708333,0.07672587,318.15
20.65907,10.24793981,0.07678966,318.15
20.64804,10.2687963,0.07685526,318.15
20.65664,10.28966435,0.07690694,318.15
20.66817,10.31050926,0.07696565,318.15
20.64519,10.33136574,0.07703261,318.15
20.64902,10.35222222,0.07710087,318.15
20.67339,10.37306713,0.07715295,318.15
20.65314,10.39392361,0.07722437,318.15
20.68961,10.41475694,0.07727704,318.15
20.64158,10.43559028,0.07734403,318.15
20.65002,10.45643519,0.07740508,318.15
20.67594,10.47729167,0.0774693,318.15
20.66178,10.49814815,0.07753004,318.15
20.65013,10.5190162,0.0775855,318.15
20.64495,10.53987269,0.07765032,318.15
20.65888,10.56071759,0.07770932,318.15
20.67038,10.58157407,0.07776692,318.15
20.6413,10.60240741,0.07782665,318.15
20.66255,10.62327546,0.07788058,318.15
20.65148,10.6441088,0.07794908,318.15
20.65574,10.66497685,0.07800772,318.15
20.66716,10.68581019,0.07806888,318.15
20.65077,10.70665509,0.07813018,318.15
20.65251,10.7275,0.07819212,318.15
20.67844,10.74835648,0.07825575,318.15
20.64389,10.76921296,0.07831596,318.15
20.64887,10.79008102,0.07836848,318.15
20.65613,10.81092593,0.07842658,318.15
20.64634,10.83178241,0.07849073,318.15
20.66993,10.85265046,0.07854895,318.15
20.65291,10.8734838,0.07861279,318.15
20.65234,10.8943287,0.07866877,318.15
20.64733,10.91517361,0.07873558,318.15
20.6648,10.93601852,0.0787973,318.15
20.64235,10.95686343,0.07885986,318.15
20.65014,10.97770833,0.07892127,318.15
20.65436,10.99856481,0.07898172,318.15
20.65132,11.01940972,0.07904087,318.15
20.65259,11.04025463,0.07909609,318.15
20.64218,11.06111111,0.079161,318.15
20.67489,11.08195602,0.07921635,318.15
20.64643,11.1028125,0.07927836,318.15
20.65724,11.12366898,0.07933921,318.15
20.64092,11.14452546,0.0793982,318.15
20.66084,11.16537037,0.07945906,318.15
20.65719,11.18621528,0.07951617,318.15
20.64329,11.20706019,0.07957601,318.15
20.67527,11.22791667,0.0796381,318.15
20.64703,11.24876157,0.07968721,318.15
20.65795,11.26960648,0.07974396,318.15
20.644,11.29045139,0.07980445,318.15
20.6561,11.3112963,0.07986197,318.15
20.66326,11.33215278,0.07992661,318.15
20.65059,11.35298611,0.07998368,318.15
20.66769,11.37384259,0.08003288,318.15
20.6417,11.39469907,0.08009216,318.15
20.65318,11.41555556,0.08015047,318.15
20.64165,11.43641204,0.08021293,318.15
20.64834,11.45726852,0.08026744,318.15
20.66227,11.47813657,0.08032363,318.15
20.66474,11.49900463,0.08037957,318.15
20.666,11.51983796,0.08043537,318.15
20.65509,11.54068287,0.08049591,318.15
20.66964,11.56152778,0.08055191,318.15
20.66236,11.58237269,0.08061162,318.15
20.65513,11.60322917,0.08066841,318.15
20.66601,11.62407407,0.08072644,318.15
20.66312,11.64493056,0.08077935,318.15
20.65761,11.66576389,0.08084062,318.15
20.65041,11.68662037,0.08089743,318.15
20.66437,11.70747685,0.08095314,318.15
20.65776,11.72833333,0.08100975,318.15
20.68737,11.74918981,0.08106644,318.15
20.66446,11.7700463,0.08112455,318.15
20.66386,11.79090278,0.08118124,318.15
20.66206,11.81175926,0.08124001,318.15
20.65181,11.83260417,0.08129807,318.15
20.66275,11.85347222,0.08135309,318.15
20.64655,11.8743287,0.0814065,318.15
20.66038,11.89518519,0.08146689,318.15
20.64416,11.91604167,0.08152257,318.15
20.65808,11.93689815,0.08157818,318.15
20.6606,11.95775463,0.08163076,318.15
20.67749,11.97861111,0.08168884,318.15
20.65818,11.99946759,0.08174854,318.15
20.64488,12.02033565,0.08180779,318.15
20.64378,12.04118056,0.08186174,318.15
20.69492,12.06204861,0.08192411,318.15
20.64449,12.08291667,0.08197256,318.15
20.67047,12.10375,0.08202884,318.15
20.64814,12.12459491,0.08208811,318.15
20.66502,12.14543981,0.08214732,318.15
20.64189,12.1662963,0.08220544,318.15
20.65673,12.18712963,0.08225591,318.15
20.65358,12.20798611,0.08229199,318.15
20.64644,12.22885417,0.08234487,318.15
20.64178,12.24969907,0.08239605,318.15
20.66596,12.27055556,0.08245023,318.15
20.64857,12.29141204,0.08250576,318.15
20.66432,12.31225694,0.08255968,318.15
20.66497,12.33310185,0.08261529,318.15
20.64881,12.35395833,0.08266876,318.15
20.65129,12.37480324,0.08272249,318.15
20.6556,12.39565972,0.08277675,318.15
20.64609,12.41650463,0.08282874,318.15
20.64085,12.43734954,0.08287904,318.15
20.64988,12.45819444,0.08293726,318.15
20.65121,12.47905093,0.08298978,318.15
20.64112,12.49990741,0.08303964,318.15
20.64956,12.52076389,0.08309813,318.15
20.64189,12.54159722,0.0831489,318.15
20.66846,12.5624537,0.08320441,318.15
20.66798,12.58331019,0.08325642,318.15
20.65785,12.60415509,0.08330934,318.15
20.6465,12.625,0.08336259,318.15
20.65865,12.64584491,0.08341617,318.15
20.64554,12.66670139,0.08346969,318.15
20.6469,12.68755787,0.08351801,318.15
20.66203,12.70841435,0.08357283,318.15
20.67229,12.72927083,0.08363116,318.15
20.64412,12.75012731,0.08368286,318.15
20.65804,12.7709838,0.08373756,318.15
20.67861,12.79184028,0.08379012,318.15
20.65344,12.81269676,0.08384424,318.15
20.66377,12.83354167,0.0838955,318.15
